dummy	HIP1	BCL9	NFIB	MDM4	AXIN1	FANCG	RAD51L1	FANCA	TMPRSS2	SOCS1	PER1	SRGAP3	KLF4	SPOP	BUB1B	JAK2	NCOR1	MAF	SF3B1	PRDM1	FGFR1OP	BCL10	CHEK2	ABL1	EGFR	MYC	NRAS	HRAS	KRAS	PDGFB	COL1A1	TFRC	RAF1	ERBB2	NTRK1	TP53	RPN1	LCK	RB1	NPM1	TPM3	CSF1R	RET	MET	PDGFRB	MYB	AR	RARA	BCL2	PRKAR1A	KIT	BCR	PIM1	FGFR1	TOP1	CDK4	TPR	CDH1	BRAF	TCF3	GATA1	CREB1	PDGFRA	TSHR	ERCC2	ATF1	ERCC3	TFE3	WT1	BCL3	HNF1A	NF1	TNFAIP3	FGFR2	FGFR3	CBL	XPA	JAK1	PAX3	GATA2	GATA3	CCND1	APC	DDX6	DNMT1	ARNT	PIK3R1	ELK4	ERCC5	PML	PPP2R1A	CCND2	CCND3	SDC4	AKT1	CIITA	CTNNB1	NF2	FUS	DDIT3	NUP214	MYH11	BMPR1A	PPARG	BRCA1	VHL	MLH1	BCL6	STAT6	PIK3CA	EPS15	ABL2	WAS	CDKN2A	CDKN2C	MSH2	ETV4	SYK	NKX2-1	MAP2K4	NOTCH1	CEBPA	TSC2	ETV1	SMARCA4	BRCA2	GPC3	RAP1GDS1	JAK3	NUP98	BLM	PMS2	MLLT4	ELL	PTEN	IL2	B2M	YWHAE	PAFAH1B2	H3F3A	CDK6	FANCC	CLTC	NFKB2	MDM2	U2AF1	SET	SRSF2	RUNX1	XPC	EWSR1	POU5F1	PAX5	MAP2K1	NOTCH2	PTPN11	ITK	EP300	FOXO1	SMARCB1	RALGDS	MAP3K1	SKP2	ATM	IKZF1	NFATC2	SMAD4	BIRC3	PICALM	PTCH1	CBFB	WRN	EIF4A2	CASP8	NUMA1	PTPRK	IRF4	NCOA2	NCOA1	SMAD2	STK11	NTRK3	RNF43	CRTC1	BCOR	PALB2	MAML2	STAG2	NR4A3	TSC1	NDRG1	CREBBP	ERCC4	LPP	MED12	FBXW7	MKL1	CDX2	SMO	MYD88	SH3GL1	CARD11	FANCD2	FANCE	FANCF	TCF7L2	CYLD	ARHGEF12	CD274	MALT1	DAXX	SUFU	DICER1	HEY1	WIF1	DNMT3A	NCOA3
TCGA-AG-3578	2.87466	1.47368	-1.47368	3.83282	-0.872186	2.87636	2.87636	0.227783	0.615308	0.0	-2.33696	-0.227783	0.218703	1.47368	2.90042	0.756067	-2.85378	-2.88115	2.87636	-0.208966	0.227783	-2.87636	4.92821	2.08601	-0.211623	6.18756	0.0827264	2.36824e-05	-0.227783	-1.47367	3.28751	0.0	-0.451682	-2.93597	1.47368	1.6199	0.227783	0.0591531	0.707358	2.68383	1.47368	1.59893	-2.87636	2.90031	-0.590224	-0.767208	-0.159638	0.0947356	-0.0540393	2.87636	-1.44836	-0.227783	0.756838	-2.12615	0.225186	2.77655	1.47368	-2.51419	-0.0554993	2.87636	-1.57902	-0.781598	1.84207	0.143675	1.47368	0.446385	2.87636	0.529424	0.241252	-0.227783	-0.470705	0.497632	-0.2383	-2.87636	-0.212126	-0.00515207	0.176066	1.15575	3.09332	-1.46806	0.0	-0.70158	-0.436678	-1.47368	2.87636	1.47069	-1.47368	0.777575	0.168347	0.712022	1.49697	0.503811	0.0	0.304501	0.0	-0.451417	1.15848	-2.98979	1.51486	0.530295	-0.581877	0.227783	-2.87648	2.23761	2.80642	1.47368	2.63121	-0.601528	2.06676	-1.47368	-0.190254	1.47368	-0.0378796	-0.0207347	0.988153	1.67048	2.53394	0.543969	2.04775	-9.90965e-05	1.04629	-2.73119	-0.000302746	1.94586	1.5686	5.45253	1.74073e-07	1.47368	0.462527	-1.47368	-1.47368	3.53937	0.0	1.47368	-2.39426	-0.939949	-0.451397	-1.47368	0.227783	1.47368	4.69127	1.47368	0.313594	-2.87636	1.68257	2.2435	2.87636	1.98913	5.40313	1.47368	-2.87636	-0.945663	1.47369	1.8452	-1.23459	0.000644982	-0.0294905	1.62637	-0.48628	-0.227802	0.0153602	-1.1424e-05	5.5995	6.11733	-0.245224	-3.80857	-1.46077	-0.268927	-1.47368	3.59385	1.75373	-1.47368	-1.47368	0.303314	-0.000450677	-0.245242	-0.246907	-0.204673	-2.91626	1.02193	1.53172	-2.87636	5.40696	1.47368	0.0	1.51486	-1.47368	8.67895e-16	-0.227783	-0.227783	-1.84986	-1.49424	0.227783	-0.27988	0.00215329	0.321932	-2.87636	1.47161	-0.735141	1.47368	1.47368	0.0560826	3.29369	2.87636	0.227783	0.0720162	0.0	-2.87636	1.47368	-1.47368	-1.53984e-05	-2.87698	1.23926	-0.282111	-0.227568	-1.47368	1.45129
TCGA-AA-3869	2.87003	1.47368	1.47368	0.254582	1.96979	2.87636	0.227783	2.87636	-1.71809	2.48388	-2.3195	-2.87636	-0.223441	-2.87636	1.77115	0.0799143	-3.02614	-0.195838	-1.47368	2.59312	2.87636	-2.87636	0.371691	3.00377	0.241467	5.88772	-1.23119	-0.000400049	-2.87636	-1.47368	0.876677	4.99314	0.0318839	-0.0408911	-0.227783	5.18582	0.227783	3.47171	0.0	2.81279	2.87636	-3.00692	-1.51486	1.9749	0.170429	8.58459	-0.137011	0.794845	-0.273071	-1.47368	-0.923501	-1.47368	0.330093	-2.03426	0.178578	2.23555	2.87636	-2.28304	0.0159097	-1.47368	2.13579	0.638639	-0.22617	0.325849	-2.87636	1.6761	0.227783	0.436696	-1.47366	-2.87636	-3.20563	1.8772	0.720389	-1.51486	-2.87165	-0.00554632	-0.0365474	0.490292	-1.45738	-0.19325	5.36205	-0.469669	-1.05132	0.227783	0.227783	3.04721	0.227855	4.91615	0.168347	2.1965	-1.4727	2.80278	4.43765	0.21225	3.20419	1.09201	7.05505	-2.74565	2.87636	3.5796	1.70104	1.47368	1.51486	2.0486	1.8346	-0.339624	1.14216	0.668428	0.449439	-1.47356	-0.18569	2.87636	-0.0378797	-1.84935	0.193453	3.49124	-2.00242	-0.884614	1.1078	0.000812362	1.69824	0.0	1.11132	-1.24116	-1.47368	5.32869	5.15e-07	0.227783	-1.45515	0.227783	0.227783	3.54544	0.187055	-1.47368	0.0	-0.932314	-0.441633	0.227783	-1.47368	2.87636	6.08442	1.47368	-1.39597	2.87636	1.79246	-0.277702	2.87636	-0.265133	2.96214	0.227783	-1.47368	1.61215	1.53655	2.78789	-1.38577	0.00170104	-0.0426912	1.43928	0.352281	-1.47368	3.78054	0.00716541	3.76795	1.29049	2.11146	2.52189	0.0	-0.262921	-2.87636	2.3912	4.17516	-1.47368	-1.47368	0.554268	-0.000451255	2.27719	0.590801	2.15048	-2.47734	-1.27807	-2.62563	-2.87636	2.93176	-1.47368	0.0	2.87636	-2.87636	8.67895e-16	-0.227783	1.47368	1.0882	3.20715	2.87636	-0.28015	1.16066	-1.3133	-1.47367	-0.229711	-0.175845	-1.47368	-1.47368	-0.238378	-1.29747	1.47368	0.227783	0.0	-0.227782	-2.87636	2.87636	0.227783	-0.00176884	1.47303	1.46871	-1.68229	-2.87631	-2.87636	3.24071
TCGA-AA-3558	0.189768	-1.47368	1.47368	-0.0881876	-2.28255	2.87636	2.87636	0.227783	-1.37141	-0.379612	-2.33062	-2.87636	-0.227784	-1.51486	1.79111	-4.25415e-05	-1.47575	-2.85252	0.227783	-0.198052	-1.47368	-2.87636	0.467534	0.953601	-0.198048	7.48486	-2.14653	-0.000408833	-2.87636	-1.47368	0.72156	3.97092	2.34488	-2.93618	-1.47368	0.347982	-1.47368	0.0926199	-0.0639954	2.68384	-1.47368	-3.00594	-2.87636	2.89424	-2.59824	3.21955	-0.28428	-1.4605	-0.0542823	-1.47368	-1.36606	-1.47368	0.0	0.0951804	0.225187	2.76432	0.227783	-2.47037	-0.083566	1.51486	1.99545	-0.177203	-0.236237	0.175956	-1.51486	0.0484516	0.227783	0.00504585	0.225506	-1.51486	-1.84356	0.22398	-0.238299	-2.87636	-2.87161	-0.0055585	0.176066	0.600783	0.241586	-2.8762	-0.772233	-0.531879	-1.3985	-1.47368	1.51486	-1.38326	-2.87636	0.0225081	0.168347	0.0625267	-1.51392	1.17382	0.0	-0.00214678	1.90367	-0.394964	0.0	-2.74634	1.51486	-0.295105	1.70598	0.0	-1.47368	1.62286	0.755545	0.227783	-0.943062	-1.06236	0.0	-1.47368	-0.185604	0.227783	-0.0378821	1.44414	-1.74292	2.69282	-1.08566	-0.897507	3.00421	-0.000100249	-2.49756	-0.862206	-0.000326037	-2.87592	0.0	5.17347	-8.01278e-11	0.227783	-1.4958	-1.47368	0.227783	-0.943062	-0.187231	-1.51486	-1.97619	-1.34211	-0.45139	0.227783	-1.47368	-2.87636	1.06445	2.87636	-1.26487	-1.47368	1.26614	-0.28381	2.87636	-0.272221	1.71985	-1.47368	-1.47368	1.16376	2.86217	2.42768	-1.89454	-8.29518e-07	-0.0522088	-1.4797	0.0437319	0.227777	0.0960846	-9.81232e-06	4.21097	0.0	-0.245241	-0.995609	0.334668	-0.264397	-1.47368	1.9939	1.81008	2.87636	0.227783	0.0186943	-0.000451996	0.0	-0.311119	1.47616	-1.7271	0.29512	-1.5141	-2.87636	4.64284	0.0	0.0	1.51486	-2.87636	2.89298e-16	-0.227783	1.47368	-1.84009	0.0	1.51486	-0.280394	0.0	-1.21759	-2.87636	1.47332	-2.22164	-2.87636	0.0	-2.57954	0.434879	0.227783	0.227783	-0.229128	-1.51486	-2.87636	-0.227783	0.227783	9.11178e-06	-2.8764	0.0	-0.0852656	-1.47363	-2.87636	2.87553
TCGA-AG-A008	0.322127	1.47368	-0.227783	3.76526	-1.06055	2.87636	2.87636	2.87636	2.65927	2.64992	-2.33709	2.87636	2.19231	-2.87636	2.74237	-0.0189568	-1.48771	-0.223349	2.87636	-0.198052	-1.47368	1.47368	5.67487	2.99719	-0.198178	9.02722	-2.93574	-0.000444082	-0.227783	1.47368	2.38055	5.33241	-0.0707677	-2.92804	-0.227772	4.25745	2.87636	0.222844	0.396005	5.33241	1.47368	-3.00393	-2.87636	2.54907	-2.57068	8.89213	0.419984	-2.06398	-0.048893	-2.87636	-0.0453997	2.87636	-0.110119	0.0949356	0.211175	2.83497	2.87636	-2.35655	-0.0809548	2.87636	2.36746	-0.718834	-0.226457	-0.04941	2.87636	0.257177	2.87636	0.469042	-1.47363	2.87636	1.49879	-2.80719	0.0	-2.87636	-2.8678	0.00797106	0.168347	4.51916	-0.305482	1.4732	-0.768526	0.0	-0.986504	0.227783	2.87636	3.10352	2.88617	2.9832	0.176066	1.87393	1.51224	4.38808	0.0	-0.00134506	0.0	1.23992	3.59702	0.32425	2.87636	2.19154	3.29827	2.87636	-1.47367	0.727993	2.56827	2.87633	2.78609	-0.691717	1.13941	-0.207604	-0.0389183	2.87636	0.0228709	-0.767174	2.79863	5.21973	0.358407	1.02788	1.3953	0.000275278	-1.38924	3.55601	0.147713	-2.99852	2.814	5.47008	-1.81812e-10	-1.47368	-0.202256	-1.47368	0.227783	1.16642	-0.164248	1.47368	-1.51773	-1.22627	-0.437822	0.227783	-2.87636	-0.227783	5.40986	1.47368	-1.12673	0.227783	2.88609	1.87623	2.87636	1.6524	3.27214	2.87636	2.87636	1.61973	1.53101	0.0	-0.867082	0.00167539	0.0491167	4.82187	-1.3442	2.80717	0.0145019	0.000349408	5.84051	2.70234	-0.245242	-2.30077	-2.87333	-0.262922	-2.87636	-0.734691	4.34735	2.87636	-0.227783	0.07204	-0.000451392	-0.245242	-0.314552	1.39497	0.41995	1.12282	1.43981	-2.87636	3.03476	2.87636	0.0	2.87636	-2.87636	9.64327e-16	-0.227783	1.47423	-1.25276	0.0	2.87636	0.050477	0.116007	-2.28442	2.87636	0.919069	-1.04182	2.87636	1.47368	0.213587	3.48452	-1.47368	0.227783	0.0	-0.227783	-1.47368	-0.227783	-2.87636	0.000129093	-1.47368	4.69332	-1.72512	2.87639	1.4737	3.76555
TCGA-AG-3612	2.86081	-1.47368	1.47368	1.65584	-1.80857	2.87636	0.227783	0.227783	0.0	0.0	-2.3261	0.227783	-2.8211	-2.87636	1.98071	0.018981	-3.17348	-1.27738	-1.47368	2.69178	0.227783	-2.87636	3.76057	0.952256	2.69154	6.29853	-1.21874	-0.00616258	-2.87636	2.87636	1.24273	5.3324	0.0	-2.93613	-2.87636	5.09161	2.87636	0.54805	-1.31439	2.68383	-2.87636	-2.1951	-2.87636	2.90084	0.152528	5.39026	1.52233	0.458481	-2.0726	-1.47368	-0.855384	1.47368	2.11201	-2.00441	0.22518	0.0	-1.47368	-2.2237	1.63195	0.227688	3.62993	-2.06616	5.44584	-0.20023	0.227783	1.61726	-1.47368	0.467215	2.87636	-2.87636	-4.3141	-1.47575	0.57599	-2.87636	-2.87636	0.00343652	-0.205885	2.38658	-2.87731	2.69644	0.0	-0.668056	-1.38982	2.87636	0.227783	-2.58359	-2.84067	1.42356	0.168347	-0.345708	-2.87556	-1.64269	0.0	0.451283	-0.151248	-0.451501	8.7721	-0.110965	0.227783	3.54313	-1.38825	0.227783	-1.47368	2.78403	3.2577	0.227783	0.0	2.02507	-0.182627	1.47424	-0.185449	2.87636	0.0367269	0.535191	-1.97599	5.3439	-2.32607	-1.31279	-1.49532	0.0	-2.43329	-2.42927	-5.38539e-05	-0.413949	-1.47211	5.10825	-3.3907e-07	-2.87636	-0.91308	2.87636	2.87636	3.54107	-0.187821	-1.47368	-2.39246	-0.341155	-0.451324	0.227783	1.47368	-2.87636	6.44617	-2.87636	-1.39618	-1.47368	2.73975	-0.203899	0.227783	-0.180664	2.64427	-1.47368	2.87636	1.61967	1.47368	3.27944	-1.8946	0.00144802	-0.0519936	0.0	-2.10069	2.87618	0.195826	0.0143214	3.99	1.51662	2.56612	5.51644	-0.406536	2.2994	1.47368	3.88182	5.33659	0.227783	1.47368	0.310989	0.00044521	3.93329	-0.0446237	1.35803	-2.6355	-1.11355	-2.12618	-0.227783	2.65571	0.231615	9.64327e-17	0.227783	-0.227783	2.89298e-16	-1.47368	-2.87636	-1.02537	-2.11985	-1.47368	-0.0409895	1.17144	-2.37648	0.423737	2.2726	0.417811	-2.87636	-1.47368	1.67711	3.10921	1.51486	2.87636	6.08625	-2.87636	-0.227783	1.47368	-2.87636	0.0390062	-2.88115	0.663356	-2.10067	0.227817	-2.87634	4.41902
TCGA-AG-A025	0.227783	0.0	-1.51486	3.38681	0.435547	1.51486	0.0	1.51486	2.66759	0.0	-1.89355	-1.51486	-1.51488	-1.51486	3.72226	0.00237926	0.0	-0.586722	0.227783	1.39645	-1.47368	-1.51486	2.38395	5.08171	-0.198461	6.47982	-2.88539	0.00307404	-1.51486	0.227867	2.04004	3.97091	2.00827	-2.4194	-1.51486	1.27952	0.0	0.281689	-1.34256	3.97091	0.0	-3.00685	-1.51486	2.73039	0.707893	4.88936	1.86302	-1.74331	-0.0755561	0.0	-1.45558	0.227783	0.476746	-1.73682	-0.136693	2.7745	1.51486	-2.48674	0.409121	1.51486	2.49466	-0.955629	-0.236234	0.190681	0.0	0.664458	0.227783	1.39079	1.51486	-1.51486	4.61587	1.51929	-0.237326	-2.87636	-1.4733	-0.00550589	-0.187528	1.18725	-1.39426	-1.51527	-0.735139	-0.693499	-1.18719	0.0	1.51486	-0.986728	-1.51486	0.531503	0.176066	1.60989	0.0	-1.52508	0.0	-0.00199066	-0.252592	-0.447818	5.94161	-1.36574	0.227783	0.282511	1.52715	0.227783	0.0	1.08751	3.0225	1.51486	-0.477465	-2.67442	-0.154968	0.0	-0.18738	1.51486	-0.03788	-3.28011	-0.547947	5.34528	1.50702	-1.31104	2.54556	-9.04767e-05	-1.08198	-0.558916	-0.000324474	-1.5144	1.51486	5.48614	1.86029e-06	0.0	-1.45531	0.0	1.51486	1.78049	-0.144656	-1.47368	-2.36761	-1.47535	-0.279661	1.51486	0.0	-1.51486	2.58213	0.0	-1.01982	1.51486	5.46042	2.45875	1.51486	2.1753	5.20258	1.51486	0.227783	1.61995	0.0	0.386024	-1.88492	5.01234e-05	-0.0923547	-2.18476	-3.74273	0.227783	-0.000168354	-6.10934e-06	4.43822	4.38833	-0.239473	0.0	0.0	-0.161512	-1.51486	2.43098	1.75514	1.51486	0.0	-0.0761282	0.110776	0.0	-0.284178	-2.87657	-2.82332	-1.21765	0.0	-1.51486	5.30145	0.227784	0.0	0.227783	-1.51486	6.75029e-16	1.51486	0.0	-1.85026	-1.75503	0.227783	-0.24458	0.0561584	0.397581	-1.47366	1.40857	1.7674	-1.51486	-1.51486	-1.44609	3.47522	1.51486	1.51486	4.33713	-2.87636	-1.51486	-1.51486	1.51486	1.94458e-06	0.0	4.43609	-2.78004	-1.51465	-1.47368	-1.59873
TCGA-AA-3525	1.51486	0.0	0.0	3.27284	-0.295406	1.51486	1.51486	1.51486	0.0	0.0	-0.964724	0.0	-0.585799	0.0	3.32759	5.74868	-1.57184	-0.970754	0.0	0.0	0.0	-1.51486	3.33816	1.2814	0.0	7.78985	-1.23088	0.000164924	-1.51486	1.51513	2.59515	4.83171	1.24096	-0.350719	0.0	2.61	1.51486	3.79417	-0.671406	5.3433	0.0	-3.00421	1.51486	2.88771	-2.52086	6.91944	0.384752	-1.13903	-0.145257	0.0	-0.858529	0.0	0.0	-1.68914	-0.136694	2.73214	-1.51486	-2.39372	0.155642	1.51486	-1.22001	-2.17138	1.51718	0.356227	0.0	0.712786	1.51486	2.19447	-1.49995	-1.51486	0.0	1.77854	-0.237321	-1.51486	-1.5069	-0.00314261	-0.187528	2.95986	0.0	0.0	3.78498	-0.613614	-1.38093	1.51486	1.51486	0.693968	-1.51482	4.35959	-0.187528	3.89148	-2.87318	2.2531	0.0	-0.00081383	1.33351	1.21938	-0.296286	-1.83809	1.51486	4.39749	-1.39198	1.51486	0.0	2.67373	2.01293	0.0	-0.477518	1.93055	1.01676	-1.51473	-0.187658	0.0	-0.0376631	0.722535	0.0	5.24082	0.985639	-1.31162	-1.15495	-0.00065675	-0.816095	-3.20957	0.174659	-2.21678	0.0	4.69869	6.32118e-05	0.0	0.713476	0.0	1.51486	3.29297	-0.189126	0.0	-2.39755	-1.38416	1.17877	1.51486	1.51486	-1.51486	2.97639	-1.51486	0.483747	1.51486	4.14502	1.44087	1.51486	1.2227	5.30628	1.51486	1.51486	1.46746	0.0	2.97591	-0.383297	0.627041	-0.0186076	1.03677	-1.28225	1.51486	1.24995	0.00584797	5.04585	1.33454	-0.245233	-3.1056	3.26499	-0.160852	-1.51486	-0.531292	4.91389	1.51486	1.51486	0.25871	-0.000396184	-0.245233	0.40573	-1.44975	-1.37696	-1.27865	0.0	-1.51486	1.30823	1.51486	-1.92865e-16	1.51486	-1.51486	3.85731e-16	0.0	-1.51486	-0.488534	-0.239105	0.227783	-0.261953	6.63369e-10	-1.00655	0.0	0.0	-0.969305	0.0	1.51486	-1.15269	2.86735	1.51486	0.0	-0.23214	-1.51475	-1.51486	1.51486	0.0	-0.000268417	-1.5149	1.48913	-2.62335	-1.51449	-1.51485	0.0
TCGA-AG-3582	2.87635	1.47368	-1.51486	1.06787	1.47705	1.51486	0.227783	0.227783	1.13792	1.96532	-2.32857	-1.47368	0.0	1.47368	2.65432	2.11928	-3.05622	-3.21654	0.0	1.39645	-2.87636	-2.87636	2.8215	0.0	2.69452	5.9312	0.0	-0.00042066	-1.51486	0.229709	3.40732	5.33785	0.0	-2.42503	-1.51532	5.60128	1.51486	4.11588	-0.349135	2.96577	0.0	-1.59868	1.51486	2.9006	0.192054	0.0	0.0220625	-0.0632181	-0.0725905	-1.47368	-1.49961	2.87636	0.531561	0.115852	0.223921	1.44724	0.0	-2.39586	0.428072	0.227751	-1.2359	-0.347167	1.08975	1.03792	1.47368	2.23386	0.227783	0.464759	1.48388	1.47368	-4.09791	2.18356	0.0	-1.51486	0.235464	-0.00545601	-0.187528	3.15297	-1.60544	0.0	3.02815	-0.529783	0.838136	-2.87636	2.87636	5.49123	-1.51323	4.40472	0.168347	2.54888	1.47706	0.713689	2.63246	-0.00142577	0.0	-0.449546	7.6575	-2.72678	2.87636	5.50288	0.288919	1.51486	-1.51486	2.85915	1.88123	-1.65037	-0.483153	-0.42097	1.91987	0.365933	-0.205721	-1.51486	-0.0378748	1.06588	-1.97611	5.33107	-0.827433	-1.19904	3.0108	-0.0131948	1.75844	-2.21924	0.00366515	-2.14717	2.87678	5.09527	-0.000737188	-1.47368	2.63058	0.227783	1.51486	3.54476	-0.18149	2.87636	-2.36472	0.0	-0.449546	0.227783	-2.87636	-1.51486	5.86585	0.0	-1.39574	1.51486	2.67287	-0.178092	1.51486	-0.151585	0.0	1.51486	2.87636	1.61995	1.51421	0.0	-0.318919	0.0645104	-0.020627	2.15405	-0.112077	2.87634	0.303627	0.0202648	5.86243	0.0	1.62079	2.36144	-0.890914	-0.267941	1.51486	1.64951	5.39648	-1.47368	1.51486	0.381862	0.00682464	2.66122	0.32676	1.45993	-2.84911	-1.24231	-1.26914	-1.51486	0.777523	2.87839	9.64327e-17	1.51486	0.0	4.82164e-16	0.0	-1.47366	2.37331	-3.1404	1.51486	-0.252548	0.197278	-2.62648	0.0	1.43076	2.10329	1.51486	2.87636	1.69123	1.47599	1.51486	1.51486	5.70961	-1.51486	-2.87636	0.0	-1.47368	0.0129498	0.0	-0.1197	-1.7397	0.366738	-2.87636	2.99452
TCGA-A6-2672	1.51486	0.0	-2.87636	3.77709	-2.12498	1.51486	1.51486	0.227783	1.10528	3.18615	3.02121	0.0	-2.62959	0.0	3.19547	3.25511	-1.80388	-1.82553	1.51486	5.32136	-1.47368	-2.87636	2.61175	0.817138	1.3961	5.38035	-1.18128	-0.000363995	0.0	0.233708	3.36966	5.34332	2.30318	-2.85754	0.0	5.52626	1.51486	2.80266	0.0	5.34312	0.0	-1.12641	-1.51486	2.85455	0.260189	4.83675	-0.214454	-0.234748	-0.0306068	1.51486	-0.711272	1.51429	2.74207	-1.43251	0.059115	2.51275	1.51486	-2.50461	0.660717	1.51486	2.00438	-1.36042	1.35068	-0.134967	1.47368	1.82344	0.227783	0.470607	1.52188	-0.227783	0.0	0.0	2.13717	-2.87636	-2.87597	-0.00531988	-0.185751	2.10203	-2.85754	-1.64596	3.86215	0.0768064	-1.3632	0.227783	1.51486	6.48049	0.0	5.06659	0.176066	3.67238	-1.51436	1.16897	0.0	0.00914792	7.71899	2.32086	8.46185	-1.43016	1.51486	5.34545	-1.53057	1.51486	0.0	2.09124	3.70782	0.0	1.8454	4.3483	0.0	-1.37947	0.0	0.0	-0.0369017	-1.28752	1.64576	4.00185	2.14466	-1.26302	2.90137	0.168529	-1.57633	-1.15094	2.3767	-1.82816	0.0	5.48608	1.09622e-06	1.51486	-1.12569	-1.47368	1.51486	3.03874	-0.18713	0.0	-1.85724	0.0	1.32558	1.51486	0.227783	-1.51486	4.05506	-1.47368	-0.765589	0.227783	5.78199	1.1525	0.227783	1.23298	5.30831	1.51486	0.227783	0.0	1.50261	4.184	-1.39025	0.238075	0.149202	2.99334	-2.39239	0.0	3.25418	0.0070781	3.288	3.81137	0.739491	4.90827	-2.86724	2.6813	-1.47368	-0.577758	5.42403	0.0	1.51486	2.14403	-8.82415e-05	1.3397	-0.312386	0.0	-2.8488	-0.903625	0.0	-1.51486	5.30523	1.5162	0.0	1.51486	-2.87636	3.85731e-16	0.227783	-1.47366	1.84496	0.0	1.51486	-0.245851	0.0	0.0	-1.29386	2.46197	-0.797499	0.0	0.0	1.56116	3.46006	1.51486	0.0	0.0	1.51486	-1.47368	0.227783	0.227783	0.0268817	-1.47375	3.74389	-2.76109	-1.5148	0.227783	-1.80203
TCGA-AA-A00N	2.87517	0.0	1.51486	1.5543	-1.48574	1.51486	0.0	0.227783	1.03302	0.0	-2.33628	0.0	-0.565388	-2.87636	3.26228	1.14933	-1.51881	0.726431	-1.47368	1.39641	1.51486	-1.51486	1.72347	4.94484	1.39449	6.35659	-2.41881	-0.000399387	0.0	0.227922	0.53478	4.83142	-1.09349	-2.93733	0.0	5.92115	0.227783	0.332128	0.0	5.34329	0.0	-2.16326	-1.51486	2.90375	1.05998	6.66047	2.04324	0.599847	-1.70194	0.227783	-1.35576	0.227783	-0.0669447	0.573425	-0.137256	2.67743	2.87636	-2.51387	0.0216343	0.227761	-0.376078	5.02232	3.62507	1.49936	-2.87636	1.74886	0.227783	0.612977	1.57862	-1.47368	-1.84623	-2.9387	0.0	-2.87636	-2.86659	-0.0014171	-0.187528	3.15787	0.306036	-1.63988	1.99181	1.61454	-1.29402	1.51486	0.227783	0.0	0.0	5.02796	-0.187528	1.11931	-2.86906	3.96363	0.0	0.0851774	3.1884	-0.341637	5.03113	-1.36155	0.227783	3.30144	-1.30959	1.51486	-1.47368	1.11445	3.44014	2.00854	1.78004	4.6911	0.0	0.0	-0.190295	2.87636	-0.0378438	-0.187956	-1.70431	3.64378	-2.65383	-0.916175	2.61416	0.000851813	-1.06035	-1.15284	1.17361	-1.46279	-1.47782	4.64494	-6.6238e-05	1.51486	-1.70758	-1.47368	0.227783	2.78979	2.16398	-1.47368	-1.57586	-2.51934	-0.350378	0.227783	1.51486	-1.51486	6.83329	-1.51486	-0.892663	-1.47368	4.59266	-0.103188	0.227783	-0.220435	5.29808	0.0	-1.47368	0.0	0.0	1.86804	-1.83864	0.00124757	-0.0151171	4.81685	0.761633	-1.47855	2.7362	0.000562442	4.2474	3.63876	0.508108	1.04944	1.08175	-0.16084	0.0	-0.561103	5.42528	1.51486	-1.51486	-0.00344122	-0.000302207	1.73289	0.291737	0.0	-1.99882	-0.979466	-2.56971	-2.87379	3.03485	-2.86973	0.0	0.227783	0.0	9.64327e-16	1.51486	-1.47368	-0.477944	-2.33647	-1.47368	0.0489625	0.0214792	2.40001	2.09209	-1.51524	0.14324	0.0	-2.87636	2.00596	3.43644	0.227783	0.0	3.63057	-2.87636	0.0	1.51486	1.51486	0.19082	-1.47367	5.50083	-1.38673	0.0	-2.87635	0.765463
